number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_child_weight,params_subsample,user_attrs_best_iteration,user_attrs_valid_mae,user_attrs_valid_r2,state
24,0.6559511240598108,2026-05-27 00:48:55.456857,2026-05-27 00:49:04.588648,0 days 00:00:09.131791,0.8260215806250838,0.02001774858953325,5,11.104195318107836,0.9183471047574292,136,0.5289071412862294,0.3222145262057201,COMPLETE
25,0.6153830005926346,2026-05-27 00:49:04.588708,2026-05-27 00:49:16.095422,0 days 00:00:11.506714,0.7470108756067242,0.016898310552027306,3,9.771226317552948,0.713733088667422,407,0.4800609146165793,0.4034590166577925,COMPLETE
26,0.6219496291208135,2026-05-27 00:49:16.095765,2026-05-27 00:49:19.322542,0 days 00:00:03.226777,0.8704439901788261,0.05422548702897085,4,11.041641267578184,0.6302767923328755,74,0.4923240012265003,0.3906599526615002,COMPLETE
27,0.6251086119137983,2026-05-27 00:49:19.322612,2026-05-27 00:49:26.861278,0 days 00:00:07.538666,0.9584141075225997,0.02177069718901496,3,7.884058214074395,0.7753809871565525,311,0.49210906995036524,0.3844543596033724,COMPLETE
28,0.6857700864292227,2026-05-27 00:49:26.861338,2026-05-27 00:49:31.416844,0 days 00:00:04.555506,0.8069410260856268,0.03368211991603318,6,9.29769026235403,0.6669321646258247,110,0.558249073500239,0.2591907954820162,COMPLETE
29,0.68776976642717,2026-05-27 00:49:31.416902,2026-05-27 00:49:34.792882,0 days 00:00:03.375980,0.6411040632567984,0.059262160803879374,5,7.753148869963939,0.6952497451049324,64,0.5497086599454966,0.2548641524734865,COMPLETE
30,0.6266275440662372,2026-05-27 00:49:34.792967,2026-05-27 00:49:44.304984,0 days 00:00:09.512017,0.7065916059622793,0.014849583042344154,4,11.250981401840335,0.7330299904641558,361,0.493096169886138,0.3814593344939613,COMPLETE
31,0.6207354652332404,2026-05-27 00:49:44.305572,2026-05-27 00:49:55.359377,0 days 00:00:11.053805,0.7514553054794688,0.015509651698447214,3,9.485584161043379,0.660728901282166,486,0.4857901358171198,0.39303672561307756,COMPLETE
32,0.6196511177731477,2026-05-27 00:49:55.360383,2026-05-27 00:50:03.104667,0 days 00:00:07.744284,0.7715604508021663,0.022787957261439156,3,10.15177398338842,0.6226277866342408,295,0.48530882977643797,0.3951554517399155,COMPLETE
33,0.6203983509411861,2026-05-27 00:50:03.104722,2026-05-27 00:50:06.514258,0 days 00:00:03.409536,0.7378104001005912,0.03899199920562018,4,10.215256545471467,0.7036874406105826,131,0.48470475686519887,0.39369581613942417,COMPLETE
34,0.6232608607347934,2026-05-27 00:50:06.514316,2026-05-27 00:50:12.614824,0 days 00:00:06.100508,0.6811404589794745,0.01892678601481233,3,11.378694270564642,0.6018740321110896,368,0.4880336098992774,0.3880879496201469,COMPLETE
35,0.6604433633190475,2026-05-27 00:50:12.614874,2026-05-27 00:50:14.680890,0 days 00:00:02.066016,0.8935983154102398,0.06685191144341983,5,10.632487136344615,0.7465510608965814,43,0.5271078232279678,0.3128991965286172,COMPLETE
36,0.6292382734020682,2026-05-27 00:50:14.680936,2026-05-27 00:50:33.392438,0 days 00:00:18.711502,0.8444088594197429,0.005458160113561791,4,10.438134415636846,0.6498028123214887,1067,0.4978237379596564,0.3762945240766967,COMPLETE
37,0.6212786418082394,2026-05-27 00:50:33.392730,2026-05-27 00:50:42.845768,0 days 00:00:09.453038,0.7291524732632929,0.01362357851601918,3,9.719423872725764,0.7864843634191178,473,0.48758146323739826,0.3919740105004992,COMPLETE
38,0.6300915653781298,2026-05-27 00:50:42.845921,2026-05-27 00:50:56.966347,0 days 00:00:14.120426,0.7858211250351562,0.009390377166624587,4,5.61515323563649,0.6878011096018731,642,0.5017354407340662,0.37460179891018275,COMPLETE
39,0.6216308784444217,2026-05-27 00:50:56.966399,2026-05-27 00:51:02.874481,0 days 00:00:05.908082,0.6996394656575948,0.030969030734479246,3,8.876319552112061,0.6233695901856035,263,0.48556260797269446,0.39128436908401065,COMPLETE
40,0.6824412389500675,2026-05-27 00:51:02.874539,2026-05-27 00:51:09.410929,0 days 00:00:06.536390,0.7595306406405192,0.02358438920724772,8,11.570906634382585,0.7168053227052837,155,0.5423151338080865,0.26636537368454005,COMPLETE
41,0.6176622880903402,2026-05-27 00:51:09.410979,2026-05-27 00:51:13.697577,0 days 00:00:04.286598,0.7401030777838226,0.040263060111944485,3,11.7640944307528,0.6203105198661387,157,0.4819492925682087,0.3990318340865078,COMPLETE
42,0.6109189290197822,2026-05-27 00:51:13.697636,2026-05-27 00:51:19.287948,0 days 00:00:05.590312,0.6523872519095065,0.029377364462369326,3,11.837285223273007,0.6006368368551744,256,0.47513762507792734,0.4120824032513388,COMPLETE
43,0.6270785057411771,2026-05-27 00:51:19.288013,2026-05-27 00:51:26.638269,0 days 00:00:07.350256,0.6437476001425967,0.01775759909458311,4,10.827009349871588,0.6513970892829379,317,0.4942691493294445,0.3805687304720635,COMPLETE
44,0.6166418961463974,2026-05-27 00:51:26.638341,2026-05-27 00:51:31.816946,0 days 00:00:05.178605,0.6935749586793393,0.030719222558185398,3,11.352811991860339,0.7514948252070098,229,0.48020741378262244,0.401015819697241,COMPLETE
45,0.6195745321026689,2026-05-27 00:51:31.817102,2026-05-27 00:51:36.598342,0 days 00:00:04.781240,0.6467514561376457,0.02471653116678551,3,2.8486281218704956,0.6790099269007881,225,0.4843128475202523,0.39530495381077246,COMPLETE
46,0.6319520717090462,2026-05-27 00:51:36.598391,2026-05-27 00:51:40.142375,0 days 00:00:03.543984,0.6623425122185416,0.04461739989743028,4,9.954376740066841,0.8595849191581006,129,0.49665405665918017,0.3709030502627696,COMPLETE
47,0.6186148981847867,2026-05-27 00:51:40.142427,2026-05-27 00:51:45.238441,0 days 00:00:05.096014,0.7174392185583552,0.03014889004804416,3,10.717292858648745,0.6022964373648179,253,0.4826790114161198,0.3971766785366946,COMPLETE
48,0.6535973720797528,2026-05-27 00:51:45.238495,2026-05-27 00:51:59.415583,0 days 00:00:14.177088,0.6198268397284546,0.006581727943571772,5,8.259125009963524,0.618526084070354,709,0.5240952843420619,0.3270699996158042,COMPLETE
49,0.693788321009332,2026-05-27 00:51:59.415644,2026-05-27 00:52:05.129173,0 days 00:00:05.713529,0.7993938348266427,0.037068024735183065,7,11.817257263525784,0.637112336465103,135,0.5535852740041608,0.24176598169538566,COMPLETE
