split,requested_horizon_min,rows,mae,rmse,r2,mean_error,ci_width_mean,ci_coverage
test,20.0,16149,0.5710449903825893,0.8068605187904224,0.8344402969961683,-0.04848758986894841,2.8786158561706543,0.926930460090408
train,20.0,23109,0.5558909133430748,0.8166939220390336,0.8494207481821064,-0.0004334412497303878,2.659506320953369,0.9532216885196244
valid,20.0,14662,0.6370473677524197,0.8812390718470513,0.73474648466995,0.13717157202031613,2.654690742492676,0.8548629109262038
