original_name,timestamp_raw,timestamp,timestamp_filename,original_path,timestamp_source,image_mode,image_size,exists
IR_57350.jpg,2025:04:23 13:40:03,2025-04-23 13:40:03,2025-04-23 13-40-03,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57350.jpg,DateTime,RGB,640x480,True
IR_57351.jpg,2025:04:23 13:40:32,2025-04-23 13:40:32,2025-04-23 13-40-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57351.jpg,DateTime,RGB,640x480,True
IR_57352.jpg,2025:04:23 13:41:02,2025-04-23 13:41:02,2025-04-23 13-41-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57352.jpg,DateTime,RGB,640x480,True
IR_57353.jpg,2025:04:23 13:41:32,2025-04-23 13:41:32,2025-04-23 13-41-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57353.jpg,DateTime,RGB,640x480,True
IR_57354.jpg,2025:04:23 13:42:02,2025-04-23 13:42:02,2025-04-23 13-42-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57354.jpg,DateTime,RGB,640x480,True
IR_57355.jpg,2025:04:23 13:42:32,2025-04-23 13:42:32,2025-04-23 13-42-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57355.jpg,DateTime,RGB,640x480,True
IR_57356.jpg,2025:04:23 13:43:03,2025-04-23 13:43:03,2025-04-23 13-43-03,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57356.jpg,DateTime,RGB,640x480,True
IR_57357.jpg,2025:04:23 13:43:32,2025-04-23 13:43:32,2025-04-23 13-43-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57357.jpg,DateTime,RGB,640x480,True
IR_57358.jpg,2025:04:23 13:44:02,2025-04-23 13:44:02,2025-04-23 13-44-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57358.jpg,DateTime,RGB,640x480,True
IR_57359.jpg,2025:04:23 13:44:33,2025-04-23 13:44:33,2025-04-23 13-44-33,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57359.jpg,DateTime,RGB,640x480,True
IR_57360.jpg,2025:04:23 13:45:02,2025-04-23 13:45:02,2025-04-23 13-45-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57360.jpg,DateTime,RGB,640x480,True
IR_57361.jpg,2025:04:23 13:45:32,2025-04-23 13:45:32,2025-04-23 13-45-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57361.jpg,DateTime,RGB,640x480,True
IR_57362.jpg,2025:04:23 13:46:02,2025-04-23 13:46:02,2025-04-23 13-46-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57362.jpg,DateTime,RGB,640x480,True
IR_57363.jpg,2025:04:23 13:46:32,2025-04-23 13:46:32,2025-04-23 13-46-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57363.jpg,DateTime,RGB,640x480,True
IR_57364.jpg,2025:04:23 13:47:02,2025-04-23 13:47:02,2025-04-23 13-47-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57364.jpg,DateTime,RGB,640x480,True
IR_57365.jpg,2025:04:23 13:47:32,2025-04-23 13:47:32,2025-04-23 13-47-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57365.jpg,DateTime,RGB,640x480,True
IR_57366.jpg,2025:04:23 13:48:02,2025-04-23 13:48:02,2025-04-23 13-48-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57366.jpg,DateTime,RGB,640x480,True
IR_57367.jpg,2025:04:23 13:48:32,2025-04-23 13:48:32,2025-04-23 13-48-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57367.jpg,DateTime,RGB,640x480,True
IR_57368.jpg,2025:04:23 13:49:02,2025-04-23 13:49:02,2025-04-23 13-49-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57368.jpg,DateTime,RGB,640x480,True
IR_57369.jpg,2025:04:23 13:49:32,2025-04-23 13:49:32,2025-04-23 13-49-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57369.jpg,DateTime,RGB,640x480,True
IR_57370.jpg,2025:04:23 13:50:02,2025-04-23 13:50:02,2025-04-23 13-50-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57370.jpg,DateTime,RGB,640x480,True
IR_57371.jpg,2025:04:23 13:50:33,2025-04-23 13:50:33,2025-04-23 13-50-33,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57371.jpg,DateTime,RGB,640x480,True
IR_57372.jpg,2025:04:23 13:51:02,2025-04-23 13:51:02,2025-04-23 13-51-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57372.jpg,DateTime,RGB,640x480,True
IR_57373.jpg,2025:04:23 13:51:32,2025-04-23 13:51:32,2025-04-23 13-51-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57373.jpg,DateTime,RGB,640x480,True
IR_57374.jpg,2025:04:23 13:52:02,2025-04-23 13:52:02,2025-04-23 13-52-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57374.jpg,DateTime,RGB,640x480,True
IR_57375.jpg,2025:04:23 13:52:32,2025-04-23 13:52:32,2025-04-23 13-52-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57375.jpg,DateTime,RGB,640x480,True
IR_57376.jpg,2025:04:23 13:53:02,2025-04-23 13:53:02,2025-04-23 13-53-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57376.jpg,DateTime,RGB,640x480,True
IR_57377.jpg,2025:04:23 13:53:32,2025-04-23 13:53:32,2025-04-23 13-53-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57377.jpg,DateTime,RGB,640x480,True
IR_57378.jpg,2025:04:23 13:54:03,2025-04-23 13:54:03,2025-04-23 13-54-03,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57378.jpg,DateTime,RGB,640x480,True
IR_57379.jpg,2025:04:23 13:54:32,2025-04-23 13:54:32,2025-04-23 13-54-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57379.jpg,DateTime,RGB,640x480,True
IR_57380.jpg,2025:04:23 13:55:02,2025-04-23 13:55:02,2025-04-23 13-55-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57380.jpg,DateTime,RGB,640x480,True
IR_57381.jpg,2025:04:23 13:55:32,2025-04-23 13:55:32,2025-04-23 13-55-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57381.jpg,DateTime,RGB,640x480,True
IR_57382.jpg,2025:04:23 13:56:02,2025-04-23 13:56:02,2025-04-23 13-56-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57382.jpg,DateTime,RGB,640x480,True
IR_57383.jpg,2025:04:23 13:56:32,2025-04-23 13:56:32,2025-04-23 13-56-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57383.jpg,DateTime,RGB,640x480,True
IR_57384.jpg,2025:04:23 13:57:03,2025-04-23 13:57:03,2025-04-23 13-57-03,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57384.jpg,DateTime,RGB,640x480,True
IR_57385.jpg,2025:04:23 13:57:32,2025-04-23 13:57:32,2025-04-23 13-57-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57385.jpg,DateTime,RGB,640x480,True
IR_57386.jpg,2025:04:23 13:58:03,2025-04-23 13:58:03,2025-04-23 13-58-03,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57386.jpg,DateTime,RGB,640x480,True
IR_57387.jpg,2025:04:23 13:58:32,2025-04-23 13:58:32,2025-04-23 13-58-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57387.jpg,DateTime,RGB,640x480,True
IR_57388.jpg,2025:04:23 13:59:02,2025-04-23 13:59:02,2025-04-23 13-59-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57388.jpg,DateTime,RGB,640x480,True
IR_57389.jpg,2025:04:23 13:59:33,2025-04-23 13:59:33,2025-04-23 13-59-33,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57389.jpg,DateTime,RGB,640x480,True
IR_57390.jpg,2025:04:23 14:00:02,2025-04-23 14:00:02,2025-04-23 14-00-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57390.jpg,DateTime,RGB,640x480,True
IR_57391.jpg,2025:04:23 14:00:32,2025-04-23 14:00:32,2025-04-23 14-00-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57391.jpg,DateTime,RGB,640x480,True
IR_57392.jpg,2025:04:23 14:01:03,2025-04-23 14:01:03,2025-04-23 14-01-03,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57392.jpg,DateTime,RGB,640x480,True
IR_57393.jpg,2025:04:23 14:01:32,2025-04-23 14:01:32,2025-04-23 14-01-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57393.jpg,DateTime,RGB,640x480,True
IR_57394.jpg,2025:04:23 14:02:02,2025-04-23 14:02:02,2025-04-23 14-02-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57394.jpg,DateTime,RGB,640x480,True
IR_57395.jpg,2025:04:23 14:02:32,2025-04-23 14:02:32,2025-04-23 14-02-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57395.jpg,DateTime,RGB,640x480,True
IR_57396.jpg,2025:04:23 14:03:02,2025-04-23 14:03:02,2025-04-23 14-03-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57396.jpg,DateTime,RGB,640x480,True
IR_57397.jpg,2025:04:23 14:03:32,2025-04-23 14:03:32,2025-04-23 14-03-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57397.jpg,DateTime,RGB,640x480,True
IR_57398.jpg,2025:04:23 14:04:03,2025-04-23 14:04:03,2025-04-23 14-04-03,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57398.jpg,DateTime,RGB,640x480,True
IR_57399.jpg,2025:04:23 14:04:32,2025-04-23 14:04:32,2025-04-23 14-04-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57399.jpg,DateTime,RGB,640x480,True
IR_57400.jpg,2025:04:23 14:05:02,2025-04-23 14:05:02,2025-04-23 14-05-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57400.jpg,DateTime,RGB,640x480,True
IR_57401.jpg,2025:04:23 14:05:33,2025-04-23 14:05:33,2025-04-23 14-05-33,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57401.jpg,DateTime,RGB,640x480,True
IR_57402.jpg,2025:04:23 14:06:02,2025-04-23 14:06:02,2025-04-23 14-06-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57402.jpg,DateTime,RGB,640x480,True
IR_57403.jpg,2025:04:23 14:06:32,2025-04-23 14:06:32,2025-04-23 14-06-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57403.jpg,DateTime,RGB,640x480,True
IR_57404.jpg,2025:04:23 14:07:03,2025-04-23 14:07:03,2025-04-23 14-07-03,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57404.jpg,DateTime,RGB,640x480,True
IR_57405.jpg,2025:04:23 14:07:32,2025-04-23 14:07:32,2025-04-23 14-07-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57405.jpg,DateTime,RGB,640x480,True
IR_57406.jpg,2025:04:23 14:08:02,2025-04-23 14:08:02,2025-04-23 14-08-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57406.jpg,DateTime,RGB,640x480,True
IR_57407.jpg,2025:04:23 14:08:32,2025-04-23 14:08:32,2025-04-23 14-08-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57407.jpg,DateTime,RGB,640x480,True
IR_57408.jpg,2025:04:23 14:09:02,2025-04-23 14:09:02,2025-04-23 14-09-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57408.jpg,DateTime,RGB,640x480,True
IR_57409.jpg,2025:04:23 14:09:32,2025-04-23 14:09:32,2025-04-23 14-09-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57409.jpg,DateTime,RGB,640x480,True
IR_57410.jpg,2025:04:23 14:10:03,2025-04-23 14:10:03,2025-04-23 14-10-03,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57410.jpg,DateTime,RGB,640x480,True
IR_57411.jpg,2025:04:23 14:10:32,2025-04-23 14:10:32,2025-04-23 14-10-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57411.jpg,DateTime,RGB,640x480,True
IR_57412.jpg,2025:04:23 14:11:02,2025-04-23 14:11:02,2025-04-23 14-11-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57412.jpg,DateTime,RGB,640x480,True
IR_57413.jpg,2025:04:23 14:11:33,2025-04-23 14:11:33,2025-04-23 14-11-33,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57413.jpg,DateTime,RGB,640x480,True
IR_57414.jpg,2025:04:23 14:12:02,2025-04-23 14:12:02,2025-04-23 14-12-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57414.jpg,DateTime,RGB,640x480,True
IR_57415.jpg,2025:04:23 14:12:32,2025-04-23 14:12:32,2025-04-23 14-12-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57415.jpg,DateTime,RGB,640x480,True
IR_57416.jpg,2025:04:23 14:13:03,2025-04-23 14:13:03,2025-04-23 14-13-03,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57416.jpg,DateTime,RGB,640x480,True
IR_57417.jpg,2025:04:23 14:13:32,2025-04-23 14:13:32,2025-04-23 14-13-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57417.jpg,DateTime,RGB,640x480,True
IR_57418.jpg,2025:04:23 14:14:02,2025-04-23 14:14:02,2025-04-23 14-14-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57418.jpg,DateTime,RGB,640x480,True
IR_57419.jpg,2025:04:23 14:14:33,2025-04-23 14:14:33,2025-04-23 14-14-33,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57419.jpg,DateTime,RGB,640x480,True
IR_57420.jpg,2025:04:23 14:15:02,2025-04-23 14:15:02,2025-04-23 14-15-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57420.jpg,DateTime,RGB,640x480,True
IR_57421.jpg,2025:04:23 14:15:32,2025-04-23 14:15:32,2025-04-23 14-15-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57421.jpg,DateTime,RGB,640x480,True
IR_57422.jpg,2025:04:23 14:16:02,2025-04-23 14:16:02,2025-04-23 14-16-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57422.jpg,DateTime,RGB,640x480,True
IR_57423.jpg,2025:04:23 14:16:32,2025-04-23 14:16:32,2025-04-23 14-16-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57423.jpg,DateTime,RGB,640x480,True
IR_57424.jpg,2025:04:23 14:17:02,2025-04-23 14:17:02,2025-04-23 14-17-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57424.jpg,DateTime,RGB,640x480,True
IR_57425.jpg,2025:04:23 14:17:32,2025-04-23 14:17:32,2025-04-23 14-17-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57425.jpg,DateTime,RGB,640x480,True
IR_57426.jpg,2025:04:23 14:18:02,2025-04-23 14:18:02,2025-04-23 14-18-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57426.jpg,DateTime,RGB,640x480,True
IR_57427.jpg,2025:04:23 14:18:32,2025-04-23 14:18:32,2025-04-23 14-18-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57427.jpg,DateTime,RGB,640x480,True
IR_57428.jpg,2025:04:23 14:19:03,2025-04-23 14:19:03,2025-04-23 14-19-03,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57428.jpg,DateTime,RGB,640x480,True
IR_57429.jpg,2025:04:23 14:19:32,2025-04-23 14:19:32,2025-04-23 14-19-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57429.jpg,DateTime,RGB,640x480,True
IR_57430.jpg,2025:04:23 14:20:02,2025-04-23 14:20:02,2025-04-23 14-20-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57430.jpg,DateTime,RGB,640x480,True
IR_57431.jpg,2025:04:23 14:20:32,2025-04-23 14:20:32,2025-04-23 14-20-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57431.jpg,DateTime,RGB,640x480,True
IR_57432.jpg,2025:04:23 14:21:03,2025-04-23 14:21:03,2025-04-23 14-21-03,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57432.jpg,DateTime,RGB,640x480,True
IR_57433.jpg,2025:04:23 14:21:32,2025-04-23 14:21:32,2025-04-23 14-21-32,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57433.jpg,DateTime,RGB,640x480,True
IR_57434.jpg,2025:04:23 14:22:02,2025-04-23 14:22:02,2025-04-23 14-22-02,/Users/pck/TUe_AI_ES/2025_Q3/Team_Intership/ITP/thermal_images/IR_57434.jpg,DateTime,RGB,640x480,True
