iteration,split,rmse
101,train,0.6801200748010547
102,train,0.6781150342217153
103,train,0.6770012121430653
104,train,0.6754489813267257
105,train,0.6739227412349081
106,train,0.6720984452722228
107,train,0.6702728165931622
108,train,0.6693723451013466
109,train,0.6675973113604444
110,train,0.6659596258629934
111,train,0.6642328262944424
112,train,0.6622532633313706
113,train,0.6606368594359652
114,train,0.6592121955018994
115,train,0.6578932915500938
116,train,0.6558584342275164
117,train,0.6540782209435432
118,train,0.6529731142140132
119,train,0.6514721660444762
120,train,0.6505461027107621
121,train,0.6485307333246714
122,train,0.6467894035427875
123,train,0.6453859253817854
124,train,0.6441066046453331
125,train,0.6423166313682753
126,train,0.6414312858987739
127,train,0.6399330704196146
128,train,0.6383934413113294
129,train,0.6373894647342027
130,train,0.6365045421851976
131,train,0.635681961499718
132,train,0.6350517436103982
133,train,0.6338389835497057
134,train,0.6325717593941245
135,train,0.6305827860417887
136,train,0.6292401130144384
137,train,0.6280349446919491
138,train,0.6266471421895213
139,train,0.6257577798596033
140,train,0.6246760695364392
141,train,0.62377667701725
142,train,0.6224599620112472
143,train,0.6214106231536538
144,train,0.6206636591135154
145,train,0.6194428185286931
146,train,0.6183966520669388
147,train,0.6168096330043842
148,train,0.6160929318449062
149,train,0.6153792389163568
150,train,0.6131148416443333
151,train,0.6113836861298753
152,train,0.6107038728577343
153,train,0.6100182223918413
154,train,0.6090485436123669
155,train,0.608435118642127
156,train,0.6076851358513234
157,train,0.6059301658040663
158,train,0.6042425141375052
159,train,0.6036221519235603
160,train,0.602040985131296
161,train,0.6014821396579425
162,train,0.600807993452736
163,train,0.6002082972529537
164,train,0.5984184440443987
165,train,0.5978904277421921
166,train,0.5971680629829708
167,train,0.5960214312817047
168,train,0.5951391895988032
169,train,0.5947118792433725
170,train,0.5930498816754316
171,train,0.5925205065905302
172,train,0.5907011155488027
173,train,0.589792844821939
174,train,0.5884960270483014
1,valid,1.776448960298028
2,valid,1.7365154176715494
3,valid,1.6980384419934846
4,valid,1.6605858841091157
5,valid,1.6247644116390496
6,valid,1.5903551432003562
7,valid,1.5568770844646846
8,valid,1.5245711070565338
9,valid,1.4935467834088305
10,valid,1.4641283260125342
11,valid,1.4360404425456503
12,valid,1.40901539673313
13,valid,1.3832933074294107
14,valid,1.3576272079299445
15,valid,1.333290949735422
16,valid,1.3107691853684176
17,valid,1.288673971578469
18,valid,1.2673835217594605
19,valid,1.2475495508618013
20,valid,1.228725377214679
21,valid,1.2103787078404142
22,valid,1.192974217384357
23,valid,1.1763302508515758
24,valid,1.1600212584284453
25,valid,1.1450011939129363
26,valid,1.1307292399762074
27,valid,1.1169086225298652
28,valid,1.103287592464546
29,valid,1.0900000917479884
30,valid,1.0777212190006726
31,valid,1.0659290387401434
32,valid,1.0548002275180597
33,valid,1.0438402830152567
34,valid,1.032837136922805
35,valid,1.023446929049337
36,valid,1.0148201646016795
37,valid,1.005632733262651
38,valid,0.9970702346185517
39,valid,0.9897564287009013
40,valid,0.9821236340284187
41,valid,0.9753786804774107
42,valid,0.9687635474601498
43,valid,0.9629223424589121
44,valid,0.9571511512982265
45,valid,0.9517199313570406
46,valid,0.9459051952093261
47,valid,0.9413421934188645
48,valid,0.9366197273133916
49,valid,0.9321106999873408
50,valid,0.9284553659087517
51,valid,0.9244111099334096
52,valid,0.9210056106914074
53,valid,0.9173551155199364
54,valid,0.9135938926955216
55,valid,0.9105330450015627
56,valid,0.9075229972548319
57,valid,0.9050401644243609
58,valid,0.9027041929329649
59,valid,0.9006840240198009
60,valid,0.8985809187826619
61,valid,0.89630118031084
62,valid,0.8943908173380941
63,valid,0.8928780877758797
64,valid,0.8911541666301761
65,valid,0.889406835051133
66,valid,0.8882634847609389
67,valid,0.8874327864653092
68,valid,0.886347010358716
69,valid,0.8866816298255469
70,valid,0.8851019360801133
71,valid,0.8842141925872468
72,valid,0.8831615145228912
73,valid,0.88253138874973
74,valid,0.8817519633982842
75,valid,0.8812571614703448
76,valid,0.8803022525233449
77,valid,0.879767917162858
78,valid,0.8798861857416267
79,valid,0.8797625193946242
80,valid,0.8789141484498387
81,valid,0.8786107040975958
82,valid,0.8780944907030943
83,valid,0.878818191702447
84,valid,0.8789653611585395
85,valid,0.8787180653173636
86,valid,0.8785784693092441
87,valid,0.8788047257216612
88,valid,0.8785524228057424
89,valid,0.8783536959224681
90,valid,0.878189764483295
91,valid,0.8779263307117698
92,valid,0.8777556102037474
93,valid,0.8776461587752147
94,valid,0.8775810087562509
95,valid,0.8778681065200543
96,valid,0.877901344795717
97,valid,0.8777601291205516
98,valid,0.8778195684789045
99,valid,0.8779743555801806
100,valid,0.8777766314776602
101,valid,0.8783363429668778
102,valid,0.8785174626931828
103,valid,0.8785716839677357
104,valid,0.8785436483502891
105,valid,0.8788439669876267
106,valid,0.8789058167841219
107,valid,0.878855567470148
108,valid,0.8788024973173855
109,valid,0.8793382802566913
110,valid,0.8796725385986802
111,valid,0.8798459484959424
112,valid,0.8798983900761379
113,valid,0.8800960578387118
114,valid,0.8805009037003192
115,valid,0.8803133582325957
116,valid,0.8805883286147813
117,valid,0.8808509413475569
118,valid,0.8809703452027607
119,valid,0.8812401225653052
120,valid,0.8813501402053047
121,valid,0.8814627506788842
122,valid,0.8819736575148464
123,valid,0.8820205326969065
124,valid,0.8824351190112437
125,valid,0.8827846653013102
126,valid,0.8831522351511126
127,valid,0.883730037863251
128,valid,0.8837871157382011
129,valid,0.884145725121794
130,valid,0.8842270656606389
131,valid,0.8843091172734697
132,valid,0.8844094336177107
133,valid,0.8846649672724836
134,valid,0.884562881527184
135,valid,0.8852153517097494
136,valid,0.8858190986965684
137,valid,0.886491274765824
138,valid,0.8871823359091988
139,valid,0.8874383151046665
140,valid,0.8876094301822174
141,valid,0.8875667466045739
142,valid,0.8878134397692022
143,valid,0.888252002900232
144,valid,0.8884470731839211
145,valid,0.8889394739892421
146,valid,0.8890875109443502
147,valid,0.8894297469401403
148,valid,0.8894747189936696
149,valid,0.8897759146720654
150,valid,0.8898906959413523
151,valid,0.890294675495538
152,valid,0.8904071538462427
153,valid,0.8903492642899883
154,valid,0.8907862258391528
155,valid,0.8911056471065872
156,valid,0.8912636850615347
157,valid,0.8918129668684059
158,valid,0.8921410984908277
159,valid,0.8924178479723658
160,valid,0.8929339871986406
161,valid,0.8929252010340755
162,valid,0.8928953010726508
163,valid,0.8928586130824272
164,valid,0.8934471661590334
165,valid,0.8934988424212498
166,valid,0.893660282820891
167,valid,0.8939755959283653
168,valid,0.8945178746445226
169,valid,0.8942864689441578
170,valid,0.8946042703143493
171,valid,0.8946664711021134
172,valid,0.895099990218359
173,valid,0.8950967959950039
174,valid,0.8954893566718254
